Proveedor,Requisicion,Orden_Compra,Descripción ,Cantidad_material,Precio_Total,Fecha_compra,Fecha_estimada_entrega,Dias_acordados_entrega,Fecha_entrega,Tiempo_retraso,Status_Cumplimiento
UNIT ELECTRONICS,2949,2696,AMPLIFICADOR PRESICIÓN AD620AN,37,$6594,2025-08-29 00:00:00,2025-09-05 00:00:00,7,2025-09-01 00:00:00,-4,Cumplio
UNIT ELECTRONICS,2949,2696,AMP-OP ENTRADA BI-FET DOBLE TL 082CP,29,$6594,2025-08-29 00:00:00,2025-09-05 00:00:00,7,2025-09-01 00:00:00,-4,Cumplio
UNIT ELECTRONICS,2949,2696,CAPACITOR CERÁMICO 15P,74,$6594,2025-08-29 00:00:00,2025-09-05 00:00:00,7,2025-09-01 00:00:00,-4,Cumplio
UNIT ELECTRONICS,2949,2696,CI INTERFACE RS-232 C/CONVERT VOLT.,34,$6594,2025-08-29 00:00:00,2025-09-05 00:00:00,7,2025-09-01 00:00:00,-4,Cumplio
UNIT ELECTRONICS,2949,2696,LASÉR AJUSTABLE 5V CABEZA DE COBRE 6MM,27,$6594,2025-08-29 00:00:00,2025-09-05 00:00:00,7,2025-09-01 00:00:00,-4,Cumplio
UNIT ELECTRONICS,2949,2696,MICROCONTROLADOR PIC16F887-I/P,41,$6594,2025-08-29 00:00:00,2025-09-05 00:00:00,7,2025-09-01 00:00:00,-4,Cumplio
UNIT ELECTRONICS,2949,2696,REGULADOR DE VOLTAJE 7805,37,$6594,2025-08-29 00:00:00,2025-09-05 00:00:00,7,2025-09-01 00:00:00,-4,Cumplio
WALMART DE MEXICO,2551,2307,"LAPTOP LENOVO IDEAPAD SLIM3 15IAN8 15.6"" FULL HD, INTEL CORE I3-N305",1,$5453,2024-07-16 00:00:00,2024-07-23 00:00:00,7,2024-07-23 00:00:00,0,Cumplio
CARLOS IBAÑEZ,2494,2270,PESA CIRCULAR 20 KG.,35,$124816,2024-06-17 00:00:00,2024-06-25 00:00:00,8,2024-06-19 00:00:00,-6,Cumplio
CARLOS IBAÑEZ,2494,2270,PESA CIRCULAR 20 KG.,53,$124816,2024-06-17 00:00:00,2024-06-25 00:00:00,8,2024-07-01 00:00:00,6,Retraso
CARLOS IBAÑEZ,2494,2270,PESA CIRCULAR 20 KG.,74,$124816,2024-06-17 00:00:00,2024-06-25 00:00:00,8,2024-07-02 00:00:00,7,Retraso
CARLOS IBAÑEZ,2494,2270,VASTAGO P/DINAMOMETRO MUSTANG  8.1KG,15,$124816,2024-06-17 00:00:00,2024-06-25 00:00:00,8,2024-06-19 00:00:00,-6,Cumplio
CARLOS IBAÑEZ,2494,2270,VASTAGO P/DINAMOMETRO MUSTANG  8.1KG,18,$124816,2024-06-17 00:00:00,2024-06-25 00:00:00,8,2024-07-01 00:00:00,6,Retraso
CARLOS IBAÑEZ,2494,2270,VASTAGO P/DINAMOMETRO MUSTANG  8.1KG,21,$124816,2024-06-17 00:00:00,2024-06-25 00:00:00,8,2024-07-02 00:00:00,7,Retraso
CARLOS IBAÑEZ,2494,2270,VASTAGO PARA DINAMOMETRO AZTEC,3,$124816,2024-06-17 00:00:00,2024-06-25 00:00:00,8,2024-07-01 00:00:00,6,Retraso
CARLOS IBAÑEZ,2494,2270,VASTAGO PARA DINAMOMETRO AZTEC,7,$124816,2024-06-17 00:00:00,2024-06-25 00:00:00,8,2024-07-02 00:00:00,7,Retraso
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,PIJA  FIJAR ELEMENTOS  INTERIOR MODULOS,303,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,PIJA  FIJAR ELEMENTOS  INTERIOR MODULOS,317,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-24 00:00:00,5,Retraso
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,REMACHE,340,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,RONDANA PLANA TORNILLO HEXAGONAL,142,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TAQUETES 1/4 (CAJA C/100PZS),100,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TEFLON 1/2,36,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TORNILLO C.HEXAGONAL (GABINETES),54,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TORNILLO CABEZA ALLEN TARJETA LED,50,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TORNILLO CABEZA DE QUESO(SOLENOIDES),52,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TORNILLO MONITOR,66,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TORNILLO P/PORTATECLADO Y OPACIMETRO,76,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TUERCA HEXAGONAL MILIMÉTRICA 4 (SOPORTE BANCA),100,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TUERCA TORNILLO HEXAGONAL,151,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"MISTER TORNILLO, S. A. DE C.V.",2543,2303,TUERCA TORNILLO VENTILADOR/DISIPADOR,142,$1399,2024-07-11 00:00:00,2024-07-19 00:00:00,8,2024-07-15 00:00:00,-4,Cumplio
"ACEMEX SUMINISTROS, S. DE R.L. DE C.V.",2522,2281,CELDA DE CARGA 500LBS.,12,$26278,2024-06-20 00:00:00,2024-06-30 00:00:00,10,2024-06-27 00:00:00,-3,Cumplio
AG ELECTRONICA,2455,2218,AMP-OP ENTRADA BI-FET DOBLE TL 082CP,35,$1661,2024-04-26 00:00:00,2024-05-06 00:00:00,10,2024-04-30 00:00:00,-6,Cumplio
AG ELECTRONICA,2455,2218,CI INTERFACE RS-232 C/CONVERT VOLT.,63,$1661,2024-04-26 00:00:00,2024-05-06 00:00:00,10,2024-04-30 00:00:00,-6,Cumplio
AG ELECTRONICA,2455,2218,RESISTENCIA R39K 1W,56,$1661,2024-04-26 00:00:00,2024-05-06 00:00:00,10,2024-04-30 00:00:00,-6,Cumplio
AG ELECTRONICA,2487,2242,CRISTAL CUARZO MINI 20 MHZ.,26,$1008,2024-05-28 00:00:00,2024-06-07 00:00:00,10,2024-05-29 00:00:00,-9,Cumplio
AG ELECTRONICA,2487,2242,DECOD/DIVER BCD-7 SEG ANODO COMUN,53,$1008,2024-05-28 00:00:00,2024-06-07 00:00:00,10,2024-05-29 00:00:00,-9,Cumplio
AG ELECTRONICA,2487,2242,JACK RJ-45 (8 PINES) PARA PCB,24,$1008,2024-05-28 00:00:00,2024-06-07 00:00:00,10,2024-05-29 00:00:00,-9,Cumplio
AG ELECTRONICA,2487,2242,REGULADOR DE VOLTAJE LM317T,25,$1008,2024-05-28 00:00:00,2024-06-07 00:00:00,10,2024-05-29 00:00:00,-9,Cumplio
AG ELECTRONICA,2702,2455,DB9 HEMBRA C.I.,7,$2931,2024-11-22 00:00:00,2024-12-02 00:00:00,10,2024-11-25 00:00:00,-7,Cumplio
AG ELECTRONICA,2702,2455,REGULADOR DE VOLTAJE 7809,25,$2931,2024-11-22 00:00:00,2024-12-02 00:00:00,10,2024-11-25 00:00:00,-7,Cumplio
AG ELECTRONICA,2702,2455,RELEVADOR 5V 1P2T,20,$2931,2024-11-22 00:00:00,2024-12-02 00:00:00,10,2024-11-25 00:00:00,-7,Cumplio
AG ELECTRONICA,2702,2455,SENSOR DE TEMPERATURA LM35DZ,28,$2931,2024-11-22 00:00:00,2024-12-02 00:00:00,10,2024-11-25 00:00:00,-7,Cumplio
AG ELECTRONICA,2702,2455,TRIMPOT CUADRADO DE 20 VUELTAS 100E,27,$2931,2024-11-22 00:00:00,2024-12-02 00:00:00,10,2024-11-25 00:00:00,-7,Cumplio
AG ELECTRONICA,2730,2485,CAPACITOR ELECTROLITICO 2200MF 25V,14,$1542,2025-01-08 00:00:00,2025-01-18 00:00:00,10,2025-01-08 00:00:00,-10,Cumplio
AG ELECTRONICA,2730,2485,CAPACITOR ELECTROLITICO 470MF 16V,29,$1542,2025-01-08 00:00:00,2025-01-18 00:00:00,10,2025-01-08 00:00:00,-10,Cumplio
AG ELECTRONICA,2730,2485,CAPACITOR MONOLÍTICO,302,$1542,2025-01-08 00:00:00,2025-01-18 00:00:00,10,2025-01-08 00:00:00,-10,Cumplio
AG ELECTRONICA,2730,2485,LED 3MM VERDE,29,$1542,2025-01-08 00:00:00,2025-01-18 00:00:00,10,2025-01-08 00:00:00,-10,Cumplio
AG ELECTRONICA,2730,2485,LED BICOLOR 5MM,81,$1542,2025-01-08 00:00:00,2025-01-18 00:00:00,10,2025-01-08 00:00:00,-10,Cumplio
AG ELECTRONICA,2730,2485,LED DIP 3MM ROJO DIFUSO,33,$1542,2025-01-08 00:00:00,2025-01-18 00:00:00,10,2025-01-08 00:00:00,-10,Cumplio
AG ELECTRONICA,2730,2485,REGULADOR DE VOLTAJE 7805,21,$1542,2025-01-08 00:00:00,2025-01-18 00:00:00,10,2025-01-08 00:00:00,-10,Cumplio
AG ELECTRONICA,2730,2485,SENSOR DE TEMPERATURA LM35DZ,29,$1542,2025-01-08 00:00:00,2025-01-18 00:00:00,10,2025-01-08 00:00:00,-10,Cumplio
AG ELECTRONICA,2913,2662,DB9 HEMBRA C.I.,11,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,DIODO RECTIFICADOR 1N4007,47,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,OPTOACOPLADOR  CON SALIDA TRIAC MOC3011M,13,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,OPTOACOPLADOR SALIDA TRIAC CRUCE 0   MOC 3063M,32,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,PUENTE RECTIFICADOR 800V,22,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,REGULADOR DE VOLTAJE 7809,18,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,REGULADOR DE VOLTAJE POSITIVO 3.3V 0.5A,13,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,RELEVADOR 5V 1P2T,13,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,RESISTENCIA 2.7K SURFACE,19,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,SENSOR DE TEMPERATURA LM35DT,13,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,SENSOR DE TEMPERATURA LM35DZ,33,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,TRIAC POTENCIA 40 AMP,20,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,2913,2662,TRIMPOT RECTANGULAR 15 VUELTAS 2K SUNTAN,16,$3313,2025-07-31 00:00:00,2025-08-10 00:00:00,10,2025-08-01 00:00:00,-9,Cumplio
AG ELECTRONICA,3017,2767,DESOLDADOR CHICO,1,$1129,2025-11-13 00:00:00,2025-11-23 00:00:00,10,2025-11-14 00:00:00,-9,Cumplio
AG ELECTRONICA,3017,2767,PUENTE RECTIFICADOR 800V,15,$1129,2025-11-13 00:00:00,2025-11-23 00:00:00,10,2025-11-14 00:00:00,-9,Cumplio
AG ELECTRONICA,3017,2767,REGULADOR DE VOLTAJE 7805,10,$1129,2025-11-13 00:00:00,2025-11-23 00:00:00,10,2025-11-14 00:00:00,-9,Cumplio
AG ELECTRONICA,3017,2767,REGULADOR DE VOLTAJE 7809,10,$1129,2025-11-13 00:00:00,2025-11-23 00:00:00,10,2025-11-14 00:00:00,-9,Cumplio
AG ELECTRONICA,3017,2767,TRIAC POTENCIA 40 AMP,15,$1129,2025-11-13 00:00:00,2025-11-23 00:00:00,10,2025-11-14 00:00:00,-9,Cumplio
CAPITÁN COMPUTADORAS,2402,2166,FUENTE DE PODER 500W CON INTERRUPTOR BLAZAR,21,$16200,2024-04-02 00:00:00,2024-04-12 00:00:00,10,2024-04-09 00:00:00,-3,Cumplio
CAPITÁN COMPUTADORAS,2402,2166,FUENTE DE PODER SLIM,21,$16200,2024-04-02 00:00:00,2024-04-12 00:00:00,10,2024-04-09 00:00:00,-3,Cumplio
CAPITÁN COMPUTADORAS,2688,2439,FUENTE DE PODER 500W CON INTERRUPTOR BLAZAR,12,$8800,2024-10-31 00:00:00,2024-11-10 00:00:00,10,2024-11-05 00:00:00,-5,Cumplio
CAPITÁN COMPUTADORAS,2688,2439,FUENTE DE PODER P/COMPUTADORA XCASE,18,$8800,2024-10-31 00:00:00,2024-11-10 00:00:00,10,2024-11-05 00:00:00,-5,Cumplio
CENSAMEX,2656,2408,CABLE DE ALIMENTACIÓN 7.5M ( OPACIMETRO ),10,$4466,2024-10-03 00:00:00,2024-10-13 00:00:00,10,2024-10-29 00:00:00,16,Retraso
"CYBERMATICS, SA DE CV",2722,2477,RACOR PASAMURO AC-PPM08B-A,70,$4012,2024-12-13 00:00:00,2024-12-23 00:00:00,10,2024-12-16 00:00:00,-7,Cumplio
"CYBERMATICS, SA DE CV",2722,2477,RACOR PASAMURO ENCHUFABLE(CAMPANA) AC-PPF0802B-A,21,$4012,2024-12-13 00:00:00,2024-12-23 00:00:00,10,2024-12-16 00:00:00,-7,Cumplio
"CYBERMATICS, SA DE CV",2722,2477,RACOR RAPIDO ROSCADO 1/8-6,29,$4012,2024-12-13 00:00:00,2024-12-23 00:00:00,10,2024-12-16 00:00:00,-7,Cumplio
"CYBERMATICS, SA DE CV",2722,2477,RACOR RAPIDO ROSCADO 1/8-8,37,$4012,2024-12-13 00:00:00,2024-12-23 00:00:00,10,2024-12-16 00:00:00,-7,Cumplio
"CYBERMATICS, SA DE CV",2722,2477,RACOR RAPIDO ROSCADO EN L (CAMPANA),50,$4012,2024-12-13 00:00:00,2024-12-23 00:00:00,10,2024-12-16 00:00:00,-7,Cumplio
"CYBERMATICS, SA DE CV",2722,2477,UNION T 8MM,20,$4012,2024-12-13 00:00:00,2024-12-23 00:00:00,10,2024-12-16 00:00:00,-7,Cumplio
CYBERPUERTA SA DE CV,2458,2219,"DISCO DURO DELL 1TB 7.2K RPM SATA 3.5"" HOTPLUG",3,$4734,2024-04-30 00:00:00,2024-05-10 00:00:00,10,2024-05-06 00:00:00,-4,Cumplio
CYBERPUERTA SA DE CV,2458,2219,DISCO ESTADO SOLIDO SSD 480GB SATA 3.0 A400PCLAP,4,$4734,2024-04-30 00:00:00,2024-05-10 00:00:00,10,2024-05-02 00:00:00,-8,Cumplio
CYBERPUERTA SA DE CV,2552,2310,"MONITOR ACTECK 933858 LED 21.5"", FULL HD, 75HZ, HDMI, NEGRO",1,$1415,2024-07-16 00:00:00,2024-07-26 00:00:00,10,2024-07-22 00:00:00,-4,Cumplio
CYBERPUERTA SA DE CV,2623,2378,"COMP. HP PRO 240 G9 ALL-IN-ONE 23.8"" INTEL CORE I3-1215U 1.20GHZ 8 GB",4,$30399,2024-09-10 00:00:00,2024-09-20 00:00:00,10,2024-09-12 00:00:00,-8,Cumplio
CYBERPUERTA SA DE CV,2623,2378,COMPUTADORA HP PRO SFF 400 G9 INTEL I5,1,$30399,2024-09-10 00:00:00,2024-09-20 00:00:00,10,2024-09-12 00:00:00,-8,Cumplio
CYBERPUERTA SA DE CV,2623,2378,IMPRESORA HP LASERJET PRO,2,$30399,2024-09-10 00:00:00,2024-09-20 00:00:00,10,2024-09-12 00:00:00,-8,Cumplio
CYBERPUERTA SA DE CV,2623,2378,"MONITOR ACTECK CAPTIVE VIVID SP240 LED IPS 23.8"", FULL HD, 75HZ",1,$30399,2024-09-10 00:00:00,2024-09-20 00:00:00,10,2024-09-12 00:00:00,-8,Cumplio
CYBERPUERTA SA DE CV,2626,2379,CABLE DE PODER ATX 24-PIN,21,$3544,2024-09-10 00:00:00,2024-09-20 00:00:00,10,2024-09-12 00:00:00,-8,Cumplio
CYBERPUERTA SA DE CV,2626,2379,CABLE DE PODER ATX 24-PIN,28,$3544,2024-09-10 00:00:00,2024-09-20 00:00:00,10,2024-09-18 00:00:00,-2,Cumplio
CYBERPUERTA SA DE CV,2631,2386,IMPRESORA HP LASERJET PRO,1,$4551,2024-09-19 00:00:00,2024-09-29 00:00:00,10,2024-09-20 00:00:00,-9,Cumplio
CYBERPUERTA SA DE CV,2682,2434,"BOBINA DE FILAMENTO PETG, 1.75MM 1KG, AMARILLO",1,$473,2024-10-28 00:00:00,2024-11-07 00:00:00,10,2024-10-29 00:00:00,-9,Cumplio
CYBERPUERTA SA DE CV,2709,2465,COMPUTADORA HP PRO SFF 400 G9 INTEL I5,1,$40219,2024-11-28 00:00:00,2024-12-08 00:00:00,10,2024-12-06 00:00:00,-2,Cumplio
CYBERPUERTA SA DE CV,2709,2465,COMPUTADORA HP PRO SFF 400 G9 INTEL I5,2,$40219,2024-11-28 00:00:00,2024-12-08 00:00:00,10,2024-12-09 00:00:00,1,Retraso
CYBERPUERTA SA DE CV,2709,2465,IMPRESORA HP LASERJET PRO,1,$40219,2024-11-28 00:00:00,2024-12-08 00:00:00,10,2024-12-09 00:00:00,1,Retraso
CYBERPUERTA SA DE CV,2709,2465,IMPRESORA HP LASERJET PRO,1,$40219,2024-11-28 00:00:00,2024-12-08 00:00:00,10,2024-12-10 00:00:00,2,Retraso
CYBERPUERTA SA DE CV,2709,2465,"KIT DE TECLADO Y MOUSE LOGITECH MK220, INALÁMBRICO, USB",2,$40219,2024-11-28 00:00:00,2024-12-08 00:00:00,10,2024-12-06 00:00:00,-2,Cumplio
CYBERPUERTA SA DE CV,2709,2465,"MONITOR ACTECK 933858 LED 21.5"", FULL HD, 75HZ, HDMI, NEGRO",3,$40219,2024-11-28 00:00:00,2024-12-08 00:00:00,10,2024-11-29 00:00:00,-9,Cumplio
CYBERPUERTA SA DE CV,2709,2465,REGULADOR DE VOLTAJE KOBLENZ ER-2550 2500VA/2000W,2,$40219,2024-11-28 00:00:00,2024-12-08 00:00:00,10,2024-11-29 00:00:00,-9,Cumplio
CYBERPUERTA SA DE CV,2758,2507,COMPUTADORA KIT DELL OPTIPLEX 7010 MFF INTEL CORE I5-13500T,2,$42994,2025-02-20 00:00:00,2025-03-02 00:00:00,10,2025-02-21 00:00:00,-9,Cumplio
CYBERPUERTA SA DE CV,2758,2507,"KIT DE TECLADO Y MOUSE LOGITECH MK220, INALÁMBRICO, USB",2,$42994,2025-02-20 00:00:00,2025-03-02 00:00:00,10,2025-02-21 00:00:00,-9,Cumplio
CYBERPUERTA SA DE CV,2758,2507,"MONITOR ACTECK CAPTIVE VIVID SP240 LED IPS 23.8"", FULL HD, 75HZ",1,$42994,2025-02-20 00:00:00,2025-03-02 00:00:00,10,2025-02-21 00:00:00,-9,Cumplio
CYBERPUERTA SA DE CV,2758,2507,"MONITOR STYLUS LED 19""/RESOLUCIÓN 14440X900/HDMI Y VGA",1,$42994,2025-02-20 00:00:00,2025-03-02 00:00:00,10,2025-02-21 00:00:00,-9,Cumplio
CYBERPUERTA SA DE CV,2758,2507,"UPS 2000 VA/1540 W, TOPOLOGÍA LÍNEA INTERACTIVA, ENTRADA 120 VCA NEMA 5-20P, ONDA SENOIDAL PURA, TORRE O RACK 2 UR, CON 2 TOMAS NEMA 5-20R Y 6 NEMA 5-15R",1,$42994,2025-02-20 00:00:00,2025-03-02 00:00:00,10,2025-02-25 00:00:00,-5,Cumplio
CYBERPUERTA SA DE CV,2933,2682,"COMP. DELL OPTIPLEX MFF 7010, INTEL CORE I5-13500T, 16GB",1,$22915,2025-08-14 00:00:00,2025-08-24 00:00:00,10,2025-08-15 00:00:00,-9,Cumplio
CYBERPUERTA SA DE CV,2933,2682,IMPRESORA HP LASERJET PRO,3,$22915,2025-08-14 00:00:00,2025-08-24 00:00:00,10,2025-08-14 00:00:00,-10,Cumplio
CYBERPUERTA SA DE CV,2933,2682,IMPRESORA HP LASERJET PRO,4,$22915,2025-08-14 00:00:00,2025-08-24 00:00:00,10,2025-08-15 00:00:00,-9,Cumplio
DIGITAL ROUSSE,2384,2165,ETIQUETA DESCRIPCION LIGPE CDMX2018,15,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,ETIQUETA EN TABLOIDE ADHESIVO CON SUAJE MSM_MCS_EDO_OPACIMETRO,17,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,ETIQUETA LOGO KEY CHICO 19X26CM,40,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,ETIQUETA VINIL BLANCOMODULO AZMUS18 SMCD18,2,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-22 00:00:00,11,Retraso
DIGITAL ROUSSE,2384,2165,ETIQUETA VINIL IMPRESO EN ALTA RESO.C/SUAJE (OBDII),2,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,ETIQUETA VINIL P/GPE AZUL FRONTAL .72X1.25,17,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,ETIQUETA VINIL P/GPE AZUL LATERAL DERECHO .85X1.25,17,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,ETIQUETA VINIL P/GPE AZUL LATERAL IZQUIERDO .85X1.25,17,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,ETIQUETA VINIL P/GPE AZUL TRASERA .72X1.25,17,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,ETIQUETAS CON RESINA DE 7CM X 7CM ( OPACIMETRO ),61,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,PLACA PARA NUMERO DE SERIE  KGEC-2015,37,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,PLACA PARA NUMERO DE SERIE  KMSAP-15,34,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,PLACA PARA NUMERO DE SERIE KMET-2018,34,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,PLACA PARA NUMERO DE SERIE MSM EDO KMAG-15,33,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2384,2165,PLACAS P/NUM. DE SERIE DE OPACIMETRO KEYSCAN2013,55,$28025,2024-04-01 00:00:00,2024-04-11 00:00:00,10,2024-04-01 00:00:00,-10,Cumplio
DIGITAL ROUSSE,2562,2318,ETIQUETA VINIL P/GPE AZUL FRONTAL .72X1.25,5,$5279,2024-07-22 00:00:00,2024-08-01 00:00:00,10,2024-07-31 00:00:00,-1,Cumplio
DIGITAL ROUSSE,2562,2318,ETIQUETA VINIL P/GPE AZUL LATERAL DERECHO .85X1.25,5,$5279,2024-07-22 00:00:00,2024-08-01 00:00:00,10,2024-07-31 00:00:00,-1,Cumplio
DIGITAL ROUSSE,2562,2318,ETIQUETA VINIL P/GPE AZUL LATERAL IZQUIERDO .85X1.25,6,$5279,2024-07-22 00:00:00,2024-08-01 00:00:00,10,2024-07-31 00:00:00,-1,Cumplio
DIGITAL ROUSSE,2562,2318,ETIQUETA VINIL P/GPE AZUL TRASERA .72X1.25,5,$5279,2024-07-22 00:00:00,2024-08-01 00:00:00,10,2024-07-31 00:00:00,-1,Cumplio
"DISTR.DE HULES QUIMOR,S.A. DE C.V.",2356,2150,MANGUERA PARA ESCAPE (PIPETA OPACIMETRO) CHARTER RADIATOR HOSE SAE J20R4 D2 WP 35 PSI 1(25.4MM),2,$3063,2024-03-14 00:00:00,2024-03-24 00:00:00,10,2024-03-22 00:00:00,-2,Cumplio
"DISTR.DE HULES QUIMOR,S.A. DE C.V.",2356,2150,MANGUERA PARA SONDA OPACIMETRO CHARTER HEATER HOSE 5/8 X50(CAJA),1,$3063,2024-03-14 00:00:00,2024-03-24 00:00:00,10,2024-03-22 00:00:00,-2,Cumplio
"DISTR.DE HULES QUIMOR,S.A. DE C.V.",2356,2150,ORING -024 LIGA ARO SELLO (CAMARA OPACIMETRO),38,$3063,2024-03-14 00:00:00,2024-03-24 00:00:00,10,2024-03-22 00:00:00,-2,Cumplio
"DISTR.DE HULES QUIMOR,S.A. DE C.V.",2356,2150,ORING-114 LIGA ARO SELLO (P/GLASSES),57,$3063,2024-03-14 00:00:00,2024-03-24 00:00:00,10,2024-03-22 00:00:00,-2,Cumplio
"DISTR.DE HULES QUIMOR,S.A. DE C.V.",2356,2150,PASACABLE DE HULE 3/4,50,$3063,2024-03-14 00:00:00,2024-03-24 00:00:00,10,2024-03-22 00:00:00,-2,Cumplio
ELÉCTRICA NECAXA S.A. DE C.V.,2349,2116,CABLE BLANCO CALIBRE 16,2,$10371,2024-02-23 00:00:00,2024-03-04 00:00:00,10,2024-03-21 00:00:00,17,Retraso
ELÉCTRICA NECAXA S.A. DE C.V.,2349,2116,CABLE NEGRO CALIBRE 12,2,$10371,2024-02-23 00:00:00,2024-03-04 00:00:00,10,2024-03-21 00:00:00,17,Retraso
